noun1,predicted_hypernym,log_prob,num_tokens,strategy,filter_reason
bananas,fruit Complete,-5.5361328125,2,2token,not_valid_noun
bananas,fruit .,-5.7861328125,2,2token,not_valid_noun
bananas,fruits,-5.84375,1,single_token,not_valid_noun
bananas,.,-5.96875,1,single_token,not_valid_noun
bananas,,-5.96875,1,single_token,not_valid_noun
bananas,____,-5.96875,1,single_token,not_valid_noun
bananas,________,-5.96875,1,single_token,not_valid_noun
bananas,______,-6.09375,1,single_token,not_valid_noun
bananas,vegetables,-6.46875,1,single_token,not_valid_noun
bananas,_______,-6.59375,1,single_token,not_valid_noun
bananas,...,-6.59375,1,single_token,not_valid_noun
bananas,fruit too,-6.6611328125,2,2token,not_valid_noun
bananas,a,-6.71875,1,single_token,not_valid_noun
bananas,. Complete,-7.0390625,2,2token,not_valid_noun
bananas,(,-7.09375,1,single_token,not_valid_noun
bananas,a fruit,-7.119140625,2,2token,not_valid_noun
bananas,....,-7.21875,1,single_token,not_valid_noun
bananas,_____,-7.21875,1,single_token,not_valid_noun
bananas,fruit (,-7.2861328125,2,2token,not_valid_noun
bananas,…,-7.46875,1,single_token,not_valid_noun
bananas,fruit as,-7.6611328125,2,2token,not_valid_noun
bananas,__,-7.71875,1,single_token,not_valid_noun
bananas,_,-7.71875,1,single_token,not_valid_noun
bananas,____________,-7.71875,1,single_token,not_valid_noun
bananas,fruit ...,-7.7861328125,2,2token,not_valid_noun
bananas,fruit ....,-7.7861328125,2,2token,not_valid_noun
bananas,fruit and,-7.9111328125,2,2token,incomplete_phrase
bananas,fruit complete,-7.9111328125,2,2token,not_valid_noun
bananas,vegetable Complete,-7.9375,2,2token,not_valid_noun
bananas,……,-7.96875,1,single_token,not_valid_noun
bananas,.....,-8.125,1,single_token,not_valid_noun
bananas,tropical,-8.125,1,single_token,not_valid_noun
bananas,__________,-8.125,1,single_token,not_valid_noun
bananas,_________,-8.125,1,single_token,not_valid_noun
bananas,___,-8.125,1,single_token,not_valid_noun
bananas,fruit or,-8.1611328125,2,2token,not_valid_noun
bananas,…………,-8.25,1,single_token,not_valid_noun
bananas,___________,-8.25,1,single_token,not_valid_noun
bananas,........,-8.25,1,single_token,not_valid_noun
bananas,fru,-8.25,1,single_token,not_valid_noun
bananas,......,-8.25,1,single_token,not_valid_noun
bananas,….,-8.375,1,single_token,not_valid_noun
bananas,veg,-8.375,1,single_token,not_valid_noun
bananas,bread,-8.5,1,single_token,not_valid_noun
bananas,of,-8.5,1,single_token,not_valid_noun
