file,variant,n_total,n_pos,n_neg,gen_roc,val_roc,val_acc,pearson,spearman,n
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_100_test_log-odds_tc_20260616.csv,raw,28,15,13,0.9128205128205128,1.0,0.8928571428571429,0.775636452673953,0.8221127531472359,28
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_100_test_log-odds_tc_20260616.csv,tc,28,15,13,1.0,1.0,0.8928571428571429,0.8163253885382701,0.7816091954022988,28
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_100_test_log-odds_tc_20260616.csv,lenorm,28,15,13,0.9846153846153847,1.0,0.8928571428571429,0.6957264869608931,0.7312534209085934,28
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_100_test_log-odds_tc_20260616.csv,tc+lenorm,28,15,13,1.0,1.0,0.8928571428571429,0.7477911583942773,0.8248494800218937,28
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_104_test_log-odds_tc_20260616.csv,raw,29,15,14,0.8047619047619047,0.8809523809523808,0.896551724137931,0.8247793684811332,0.8300492610837437,29
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_104_test_log-odds_tc_20260616.csv,tc,29,15,14,0.9047619047619047,0.8809523809523808,0.896551724137931,0.7348756227892103,0.7369458128078816,29
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_104_test_log-odds_tc_20260616.csv,lenorm,29,15,14,0.880952380952381,0.8809523809523808,0.896551724137931,0.7233820761648811,0.6802955665024629,29
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_104_test_log-odds_tc_20260616.csv,tc+lenorm,29,15,14,0.8095238095238094,0.8809523809523808,0.896551724137931,0.8759660647314974,0.8231527093596057,29
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_107_test_log-odds_tc_20260616.csv,raw,28,15,13,0.7897435897435898,0.9641025641025641,0.8928571428571429,0.5110593323865407,0.5681444991789819,28
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_107_test_log-odds_tc_20260616.csv,tc,28,15,13,0.9333333333333333,0.9641025641025641,0.8928571428571429,0.7911808525409632,0.7766830870279146,28
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_107_test_log-odds_tc_20260616.csv,lenorm,28,15,13,0.841025641025641,0.9641025641025641,0.8928571428571429,0.7726490197940948,0.7203065134099617,28
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_107_test_log-odds_tc_20260616.csv,tc+lenorm,28,15,13,0.8666666666666668,0.9641025641025641,0.8928571428571429,0.7852240440648709,0.7372742200328407,28
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_108_test_log-odds_tc_20260616.csv,raw,29,15,14,0.7095238095238096,0.8523809523809525,0.7586206896551724,0.5785601625443334,0.5492610837438423,29
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_108_test_log-odds_tc_20260616.csv,tc,29,15,14,0.9047619047619047,0.8523809523809525,0.7586206896551724,0.7520580632973197,0.6906403940886698,29
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_108_test_log-odds_tc_20260616.csv,lenorm,29,15,14,0.9380952380952381,0.8523809523809525,0.7586206896551724,0.7486128797043452,0.7620689655172412,29
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_108_test_log-odds_tc_20260616.csv,tc+lenorm,29,15,14,0.9095238095238094,0.8523809523809525,0.7586206896551724,0.6604483851859346,0.6019704433497536,29
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_109_test_log-odds_tc_20260616.csv,raw,28,15,13,0.9230769230769231,1.0,1.0,0.7364781375115315,0.7985769020251778,28
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_109_test_log-odds_tc_20260616.csv,tc,28,15,13,1.0,1.0,1.0,0.9089540248994696,0.8248494800218937,28
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_109_test_log-odds_tc_20260616.csv,lenorm,28,15,13,0.9487179487179488,1.0,1.0,0.7102495219099643,0.7400109469074986,28
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_109_test_log-odds_tc_20260616.csv,tc+lenorm,28,15,13,1.0,1.0,1.0,0.8857695367654257,0.8724685276409413,28
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_10_test_log-odds_tc_20260616.csv,raw,24,15,9,0.6370370370370371,0.9111111111111112,0.625,0.5716908504347081,0.5452173913043478,24
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_10_test_log-odds_tc_20260616.csv,tc,24,15,9,0.7333333333333333,0.9111111111111112,0.625,0.7155322171064407,0.6582608695652173,24
scores_basetyp-v7-gemma-4-31B-it-d3.71-e2-humaneval-v2.1correct-multi-all-tcs-nv1-ng1-vlo-fsx-ppd-sm0.1-fix1_humaneval-v2.1correct-multi-humaneval_10_test_log-odds_tc_20260616.csv,lenorm,24,15,9,0.8222222222222223,0.9111111111111112,0.625,0.8018376511921297,0.7773913043478261,24
