method_num,method,column,eval_prefix,variant,task,value,file
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,rosch-bird,0.7033056898016419,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-bird_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,rosch-carpenters-tool,0.4502695951094643,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-carpenters-tool_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,rosch-clothing,0.5960299735667238,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-clothing_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,rosch-fruit,0.6537355308577313,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-fruit_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,rosch-furniture,0.3786332625108051,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-furniture_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,rosch-sport,0.767846965564023,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-sport_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,rosch-toy,0.398443430278728,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-toy_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,rosch-vegetable,0.5228905834035678,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-vegetable_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,rosch-vehicle,0.45042178716290016,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-vehicle_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,rosch-weapon,0.5651647461556352,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-weapon_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,rosch-bird,0.6605981756301966,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-bird_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,rosch-carpenters-tool,0.44098885489272655,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-carpenters-tool_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,rosch-clothing,0.5131589358944098,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-clothing_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,rosch-fruit,0.6075136982467877,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-fruit_test_log-odds_tc_20260609.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,rosch-furniture,0.47404673912697737,scores_basetyp-v7-gemma-2-9b-it-d1.43-e2-membership-sans-rosch-v0-all-p0-nv1-ng1-lo0.1-fix1_rosch-furniture_test_log-odds_tc_20260609.csv
