method_num,method,column,eval_prefix,variant,task,value,file
0,Base,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-desire-to-create-allies,-0.23741761822446367,scores_self-v6-google_gemma-2-2b-it_persona-v1-desire-to-create-allies_test_log-odds_tc_20260520.csv
0,Base,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-music,0.05204498432484855,scores_self-v6-google_gemma-2-2b-it_persona-v1-interest-in-music_test_log-odds_tc_20260520.csv
0,Base,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-science,-0.11624606046612909,scores_self-v6-google_gemma-2-2b-it_persona-v1-interest-in-science_test_log-odds_tc_20260520.csv
0,Base,PMI self,self-,tc,persona-v1-desire-to-create-allies,-0.05517713771439562,scores_self-v6-google_gemma-2-2b-it_persona-v1-desire-to-create-allies_test_log-odds_tc_20260520.csv
0,Base,PMI self,self-,tc,persona-v1-interest-in-music,0.20207844820981488,scores_self-v6-google_gemma-2-2b-it_persona-v1-interest-in-music_test_log-odds_tc_20260520.csv
0,Base,PMI self,self-,tc,persona-v1-interest-in-science,0.11786742364795814,scores_self-v6-google_gemma-2-2b-it_persona-v1-interest-in-science_test_log-odds_tc_20260520.csv
0,Base,Neg self,neg-,tc,persona-v1-desire-to-create-allies,0.39029856646218164,scores_neg-v6-google_gemma-2-2b-it_persona-v1-desire-to-create-allies_test_log-odds_tc_20260520.csv
0,Base,Neg self,neg-,tc,persona-v1-interest-in-music,0.7168652498130674,scores_neg-v6-google_gemma-2-2b-it_persona-v1-interest-in-music_test_log-odds_tc_20260520.csv
0,Base,Neg self,neg-,tc,persona-v1-interest-in-science,0.6038350251174454,scores_neg-v6-google_gemma-2-2b-it_persona-v1-interest-in-science_test_log-odds_tc_20260520.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-desire-to-create-allies,0.18265068232469348,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-music,-0.1271480697543678,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-science,0.015037916247919628,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,PMI self,self-,tc,persona-v1-desire-to-create-allies,0.3364346414808133,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
1,SFT labelonly 10%,PMI self,self-,tc,persona-v1-interest-in-music,-0.03173765917686111,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
1,SFT labelonly 10%,PMI self,self-,tc,persona-v1-interest-in-science,0.17529016820596896,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-science_test_log-odds_tc_20260523.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,persona-v1-desire-to-create-allies,0.3227985306801802,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,persona-v1-interest-in-music,-0.004807054302304723,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,persona-v1-interest-in-science,0.1570621663090607,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Neg self,neg-,tc,persona-v1-desire-to-create-allies,0.27516160142907986,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
1,SFT labelonly 10%,Neg self,neg-,tc,persona-v1-interest-in-music,0.40522907108534406,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
1,SFT labelonly 10%,Neg self,neg-,tc,persona-v1-interest-in-science,0.3112355079451069,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-science_test_log-odds_tc_20260523.csv
1,SFT labelonly 10%,Neg base,basetypneg-,tc,persona-v1-desire-to-create-allies,0.36048463100811523,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Neg base,basetypneg-,tc,persona-v1-interest-in-music,0.19387548425963264,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Neg base,basetypneg-,tc,persona-v1-interest-in-science,0.3525138682152492,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
2,RankAlign,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-desire-to-create-allies,-0.381934401673632,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
2,RankAlign,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-music,-0.09502250054596026,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
2,RankAlign,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-science,-0.15232295217193623,scores_basetypneg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
2,RankAlign,PMI self,self-,tc,persona-v1-desire-to-create-allies,0.16542893200818526,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
2,RankAlign,PMI self,self-,tc,persona-v1-interest-in-music,-0.014261565417925927,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
2,RankAlign,PMI self,self-,tc,persona-v1-interest-in-science,0.08719523913816934,scores_self-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260523.csv
2,RankAlign,PMI base,basetyp-,tc,persona-v1-desire-to-create-allies,0.21887431590875683,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
2,RankAlign,PMI base,basetyp-,tc,persona-v1-interest-in-music,0.16339592785375312,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
2,RankAlign,PMI base,basetyp-,tc,persona-v1-interest-in-science,0.15320058614703908,scores_basetyp-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
2,RankAlign,Neg self,neg-,tc,persona-v1-desire-to-create-allies,0.5336711659854878,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260523.csv
2,RankAlign,Neg self,neg-,tc,persona-v1-interest-in-music,0.6922835699439094,scores_neg-v6-google--gemma-2-2b-it-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260523.csv
