method_num,method,column,eval_prefix,variant,task,value,file
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_1,0.7527472527472527,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_1_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_5,0.7820372398685654,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_5_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_6,0.8623076923076922,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_6_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_7,0.7209173804918486,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_7_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_8,0.7053669222343923,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_8_test_log-odds_tc_20260525.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_9,0.5489874110563766,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_9_test_log-odds_tc_20260525.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_10,0.5982608695652173,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_10_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_12,0.8411502909962342,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_12_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_15,0.6313454903893546,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_15_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_20,0.5336752136752136,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_20_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_21,0.2471131639722864,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_21_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_22,0.48905608755129953,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_22_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_23,0.19886363636363635,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_23_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_24,0.5202169625246547,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_24_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_26,0.8485496183206106,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_26_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_28,0.24760244115082825,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_28_test_log-odds_tc_20260524.csv
3,New + fsx [-TC],Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-']",raw,humaneval-v2.1correct-upper-humaneval_29,0.6197666437886067,scores_basetyp-v7-google--gemma-4-31B-it-delta3.25-epoch2--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--full-completion--nllv1.0--nllg1.0--force-same-x--pp_f6222355_humaneval-v2.1correct-upper-humaneval_29_test_log-odds_tc_20260524.csv
