method_num,method,column,eval_prefix,variant,task,value,file
0,Base,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-psychopathy,0.491664,scores_self-v6-google_gemma-2-2b_persona-v1-psychopathy_test_log-odds_tc_20260520.csv
0,Base,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-machiavellianism,0.5704,scores_self-v6-google_gemma-2-2b_persona-v1-machiavellianism_test_log-odds_tc_20260520.csv
0,Base,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-narcissism,0.483696,scores_self-v6-google_gemma-2-2b_persona-v1-narcissism_test_log-odds_tc_20260520.csv
0,Base,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-desire-to-create-allies,0.20975999999999997,scores_self-v6-google_gemma-2-2b_persona-v1-desire-to-create-allies_test_log-odds_tc_20260520.csv
0,Base,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-music,0.37344999999999995,scores_self-v6-google_gemma-2-2b_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
0,Base,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-science,0.27134600000000003,scores_self-v6-google_gemma-2-2b_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
0,Base,PMI self,self-,tc,persona-v1-psychopathy,0.47277600000000003,scores_self-v6-google_gemma-2-2b_persona-v1-psychopathy_test_log-odds_tc_20260520.csv
0,Base,PMI self,self-,tc,persona-v1-machiavellianism,0.5243920000000001,scores_self-v6-google_gemma-2-2b_persona-v1-machiavellianism_test_log-odds_tc_20260520.csv
0,Base,PMI self,self-,tc,persona-v1-narcissism,0.33744799999999997,scores_self-v6-google_gemma-2-2b_persona-v1-narcissism_test_log-odds_tc_20260520.csv
0,Base,PMI self,self-,tc,persona-v1-desire-to-create-allies,0.306844,scores_self-v6-google_gemma-2-2b_persona-v1-desire-to-create-allies_test_log-odds_tc_20260520.csv
0,Base,PMI self,self-,tc,persona-v1-interest-in-music,0.313258,scores_self-v6-google_gemma-2-2b_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
0,Base,PMI self,self-,tc,persona-v1-interest-in-science,0.31484,scores_self-v6-google_gemma-2-2b_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
0,Base,Neg self,neg-,tc,persona-v1-psychopathy,0.6757679999999999,scores_neg-v6-google_gemma-2-2b_persona-v1-psychopathy_test_log-odds_tc_20260520.csv
0,Base,Neg self,neg-,tc,persona-v1-machiavellianism,0.55172,scores_neg-v6-google_gemma-2-2b_persona-v1-machiavellianism_test_log-odds_tc_20260520.csv
0,Base,Neg self,neg-,tc,persona-v1-narcissism,0.50916,scores_neg-v6-google_gemma-2-2b_persona-v1-narcissism_test_log-odds_tc_20260520.csv
0,Base,Neg self,neg-,tc,persona-v1-desire-to-create-allies,0.887454,scores_neg-v6-google_gemma-2-2b_persona-v1-desire-to-create-allies_test_log-odds_tc_20260520.csv
0,Base,Neg self,neg-,tc,persona-v1-interest-in-music,0.922148,scores_neg-v6-google_gemma-2-2b_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
0,Base,Neg self,neg-,tc,persona-v1-interest-in-science,0.8871399999999999,scores_neg-v6-google_gemma-2-2b_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-psychopathy,0.928208,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-psychopathy_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-machiavellianism,0.9258559999999999,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-machiavellianism_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-narcissism,0.8996799999999999,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-narcissism_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-desire-to-create-allies,0.297974,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-music,0.475228,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-science,0.36238800000000004,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,persona-v1-psychopathy,0.973136,scores_basetyp-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-psychopathy_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,persona-v1-machiavellianism,0.9705760000000001,scores_basetyp-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-machiavellianism_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,persona-v1-narcissism,0.954816,scores_basetyp-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-narcissism_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,persona-v1-desire-to-create-allies,0.398234,scores_basetyp-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,persona-v1-interest-in-music,0.5309240000000001,scores_basetyp-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,PMI base,basetyp-,tc,persona-v1-interest-in-science,0.464988,scores_basetyp-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Neg base,basetypneg-,tc,persona-v1-psychopathy,0.977728,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-psychopathy_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Neg base,basetypneg-,tc,persona-v1-machiavellianism,0.973008,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-machiavellianism_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Neg base,basetypneg-,tc,persona-v1-narcissism,0.961176,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-narcissism_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Neg base,basetypneg-,tc,persona-v1-desire-to-create-allies,0.473354,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Neg base,basetypneg-,tc,persona-v1-interest-in-music,0.655912,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
1,SFT labelonly 10%,Neg base,basetypneg-,tc,persona-v1-interest-in-science,0.561308,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--pref0.0--nllv1.0--nllg1.0--labelonly0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
2,RankAlign,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-psychopathy,0.96052,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-psychopathy_test_log-odds_tc_20260521.csv
2,RankAlign,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-machiavellianism,0.9343999999999999,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-machiavellianism_test_log-odds_tc_20260521.csv
2,RankAlign,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-narcissism,0.72968,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-narcissism_test_log-odds_tc_20260521.csv
2,RankAlign,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-desire-to-create-allies,0.32998,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-desire-to-create-allies_test_log-odds_tc_20260521.csv
2,RankAlign,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-music,0.730274,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-music_test_log-odds_tc_20260521.csv
2,RankAlign,Raw,"['self-', 'neg-', 'basetyp-', 'basetypneg-', '']",raw,persona-v1-interest-in-science,0.512362,scores_basetypneg-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-interest-in-science_test_log-odds_tc_20260521.csv
2,RankAlign,PMI base,basetyp-,tc,persona-v1-psychopathy,0.975616,scores_basetyp-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-psychopathy_test_log-odds_tc_20260521.csv
2,RankAlign,PMI base,basetyp-,tc,persona-v1-machiavellianism,0.949536,scores_basetyp-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-machiavellianism_test_log-odds_tc_20260521.csv
2,RankAlign,PMI base,basetyp-,tc,persona-v1-narcissism,0.7863279999999999,scores_basetyp-v6-google--gemma-2-2b-delta0.15-epoch2--persona-v1-all--d2g--random--alpha1.0--full-completion--semi0.1_persona-v1-narcissism_test_log-odds_tc_20260521.csv
