noun1,noun2,num_tokens,strategy,gpt4_ground_truth,gen_score,gen_score_typcorr,gen_score_lenorm,gen_score_typcorr_lenorm,val_score,gen_prompt,val_prompt
elephants,animal,1,beam_search,1,4.155428787866661,4.155428787866661,4.155428787866661,4.155428787866661,0.7592175006866455,Complete the sentence: elephants are a kind of,Do you think elephants are animals? Answer:
elephants,mammal,1,beam_search,1,9.241308643416692,9.241308643416692,9.241308643416692,9.241308643416692,0.8794952630996704,Complete the sentence: elephants are a kind of,Do you think elephants are mammals? Answer:
elephants,wild animal,2,beam_search,1,8.40651887351843,8.40651887351843,4.203259436759215,4.203259436759215,0.4990939497947693,Complete the sentence: elephants are a kind of,Do you think elephants are wild animals? Answer:
elephants,bird,1,beam_search,0,2.4063038460933672,2.4063038460933672,2.4063038460933672,2.4063038460933672,-1.1236608028411865,Complete the sentence: elephants are a kind of,Do you think elephants are birds? Answer:
elephants,fish,1,beam_search,0,1.806813622996268,1.806813622996268,1.806813622996268,1.806813622996268,-1.505980134010315,Complete the sentence: elephants are a kind of,Do you think elephants are fish? Answer:
elephants,creature,1,beam_search,1,0.20714579231807306,0.20714579231807306,0.20714579231807306,0.20714579231807306,0.3776704668998718,Complete the sentence: elephants are a kind of,Do you think elephants are creatures? Answer:
elephants,land animal,2,beam_search,1,11.49839567125813,11.49839567125813,5.749197835629065,5.749197835629065,0.1292961835861206,Complete the sentence: elephants are a kind of,Do you think elephants are a land animal? Answer:
elephants,beast,1,beam_search,1,1.2677752875868027,1.2677752875868027,1.2677752875868027,1.2677752875868027,-0.24845534563064575,Complete the sentence: elephants are a kind of,Do you think elephants are beasts? Answer:
elephants,herbivore,2,beam_search,1,13.39109501405203,13.39109501405203,6.695547507026015,6.695547507026015,0.12928986549377441,Complete the sentence: elephants are a kind of,Do you think elephants are herbivores? Answer:
elephants,vertebrate,1,beam_search,1,12.28238606421353,12.28238606421353,12.28238606421353,12.28238606421353,0.3790549635887146,Complete the sentence: elephants are a kind of,Do you think elephants are vertebrates? Answer:
elephants,fruit,1,beam_search,0,1.9549353086372783,1.9549353086372783,1.9549353086372783,1.9549353086372783,-1.2522891759872437,Complete the sentence: elephants are a kind of,Do you think elephants are a fruit? Answer:
elephants,monkey,1,beam_search,0,1.288763049085409,1.288763049085409,1.288763049085409,1.288763049085409,-0.8760573267936707,Complete the sentence: elephants are a kind of,Do you think elephants are monkeys? Answer:
elephants,horse,1,beam_search,0,1.0285091188974267,1.0285091188974267,1.0285091188974267,1.0285091188974267,-1.1270570755004883,Complete the sentence: elephants are a kind of,Do you think elephants are horses? Answer:
elephants,elephant,1,beam_search,1,3.3766447738300336,3.3766447738300336,3.3766447738300336,3.3766447738300336,0.626720130443573,Complete the sentence: elephants are a kind of,Do you think elephants are elephants? Answer:
elephants,reptile,1,beam_search,0,7.939288801866105,7.939288801866105,7.939288801866105,7.939288801866105,-1.1310120820999146,Complete the sentence: elephants are a kind of,Do you think elephants are reptiles? Answer:
elephants,large mammal,2,beam_search,1,13.237772163020082,13.237772163020082,6.618886081510041,6.618886081510041,1.2580912113189697,Complete the sentence: elephants are a kind of,Do you think elephants are large mammals? Answer:
elephants,big animal,2,beam_search,1,6.231670478677216,6.231670478677216,3.115835239338608,3.115835239338608,1.0061824321746826,Complete the sentence: elephants are a kind of,Do you think elephants are big animals? Answer:
elephants,whale,1,beam_search,0,1.8819313752039637,1.8819313752039637,1.8819313752039637,1.8819313752039637,-1.1284459829330444,Complete the sentence: elephants are a kind of,Do you think elephants are whales? Answer:
elephants,large animal,2,beam_search,1,9.202371777590157,9.202371777590157,4.6011858887950785,4.6011858887950785,1.1310222148895264,Complete the sentence: elephants are a kind of,Do you think elephants are large animals? Answer:
elephants,ape,1,beam_search,0,4.092925180105471,4.092925180105471,4.092925180105471,4.092925180105471,-0.7505436539649963,Complete the sentence: elephants are a kind of,Do you think elephants are apes? Answer:
elephants,cow,1,beam_search,0,-0.1238499768003738,-0.1238499768003738,-0.1238499768003738,-0.1238499768003738,-0.9995845556259155,Complete the sentence: elephants are a kind of,Do you think elephants are cows? Answer:
elephants,dog,1,beam_search,0,-2.8435139153659463,-2.8435139153659463,-2.8435139153659463,-2.8435139153659463,-1.1283934116363525,Complete the sentence: elephants are a kind of,Do you think elephants are dogs? Answer:
elephants,plant,1,beam_search,0,0.19742571716656165,0.19742571716656165,0.19742571716656165,0.19742571716656165,-1.2523504495620728,Complete the sentence: elephants are a kind of,Do you think elephants are plants? Answer:
elephants,insect,1,beam_search,0,-1.0398049684792792,-1.0398049684792792,-1.0398049684792792,-1.0398049684792792,-1.37699294090271,Complete the sentence: elephants are a kind of,Do you think elephants are insects? Answer:
elephants,land animal,2,beam_search,1,11.49839567125813,11.49839567125813,5.749197835629065,5.749197835629065,0.4994959831237793,Complete the sentence: elephants are a kind of,Do you think elephants are land animals? Answer:
elephants,pachyderm,3,beam_search,1,12.37126004856847,12.37126004856847,4.123753349522823,4.123753349522823,0.1280917525291443,Complete the sentence: elephants are a kind of,Do you think elephants are pachyderms? Answer:
elephants,grass,1,beam_search,0,1.2773266398578897,1.2773266398578897,1.2773266398578897,1.2773266398578897,-1.1271332502365112,Complete the sentence: elephants are a kind of,Do you think elephants are grasses? Answer:
elephants,sea animal,2,beam_search,0,7.864177423173217,7.864177423173217,3.9320887115866086,3.9320887115866086,-1.1314749717712402,Complete the sentence: elephants are a kind of,Do you think elephants are a sea animal? Answer:
elephants,living thing,2,2token,1,5.1970384088634916,5.1970384088634916,2.5985192044317458,2.5985192044317458,0.8840392827987671,Complete the sentence: elephants are a kind of,Do you think elephants are a living thing? Answer:
elephants,tree,1,single_token,0,-2.4913583328349134,-2.4913583328349134,-2.4913583328349134,-2.4913583328349134,-1.2522541284561157,Complete the sentence: elephants are a kind of,Do you think elephants are trees? Answer:
elephants,large mammal,2,2token,1,13.237772163020082,13.237772163020082,6.618886081510041,6.618886081510041,1.2580912113189697,Complete the sentence: elephants are a kind of,Do you think elephants are large mammals? Answer:
elephants,mammal,1,single_token,1,9.241308643416692,9.241308643416692,9.241308643416692,9.241308643416692,0.8794952630996704,Complete the sentence: elephants are a kind of,Do you think elephants are mammals? Answer:
elephants,zoo animal,2,2token,1,9.20478118778,9.20478118778,4.60239059389,4.60239059389,-0.24785774946212769,Complete the sentence: elephants are a kind of,Do you think elephants are zoo animals? Answer:
elephants,forest animal,2,2token,1,10.235323346460788,10.235323346460788,5.117661673230394,5.117661673230394,-0.24726706743240356,Complete the sentence: elephants are a kind of,Do you think elephants are a forest animal? Answer:
elephants,vegetable,1,single_token,0,-1.6641189390753492,-1.6641189390753492,-1.6641189390753492,-1.6641189390753492,-1.1315174102783203,Complete the sentence: elephants are a kind of,Do you think elephants are a vegetable? Answer:
elephants,domesticated animal,2,2token,0,14.130488716061514,14.130488716061514,7.065244358030757,7.065244358030757,-0.1217191219329834,Complete the sentence: elephants are a kind of,Do you think elephants are domesticated animals? Answer:
elephants,sea creature,2,2token,0,8.226302777584777,8.226302777584777,4.113151388792389,4.113151388792389,-1.2561533451080322,Complete the sentence: elephants are a kind of,Do you think elephants are a sea creature? Answer:
elephants,wild mammal,2,gpt4_positive,1,10.901822927278776,10.901822927278776,5.450911463639388,5.450911463639388,0.8761292695999146,Complete the sentence: elephants are a kind of,Do you think elephants are wild mammals? Answer:
elephants,big mammal,2,2token,1,10.188014991253045,10.188014991253045,5.094007495626522,5.094007495626522,1.2562696933746338,Complete the sentence: elephants are a kind of,Do you think elephants are big mammals? Answer:
elephants,human,1,gpt4_negative,0,-3.0555071053028806,-3.0555071053028806,-3.0555071053028806,-3.0555071053028806,-1.1284750699996948,Complete the sentence: elephants are a kind of,Do you think elephants are humans? Answer:
elephants,endangered animal,2,2token,1,9.902290014438563,9.902290014438563,4.9511450072192815,4.9511450072192815,0.25551676750183105,Complete the sentence: elephants are a kind of,Do you think elephants are endangered animals? Answer:
elephants,family,1,gpt4_negative,0,-2.1197002867880714,-2.1197002867880714,-2.1197002867880714,-2.1197002867880714,0.004587113857269287,Complete the sentence: elephants are a kind of,Do you think elephants are a family of animals? Answer:
elephants,living creature,2,2token,1,3.8063827749125814,3.8063827749125814,1.9031913874562907,1.9031913874562907,0.6317917704582214,Complete the sentence: elephants are a kind of,Do you think elephants are living creatures? Answer:
elephants,noun,1,single_token,1,-1.5897294095222225,-1.5897294095222225,-1.5897294095222225,-1.5897294095222225,-0.5002925395965576,Complete the sentence: elephants are a kind of,Do you think elephants are a noun? Answer:
