noun1,noun2,num_tokens,strategy,gpt4_ground_truth,gen_score,gen_score_typcorr,gen_score_lenorm,gen_score_typcorr_lenorm,val_score,gen_prompt,val_prompt
bazookas,toy,1,beam_search,0,0.8661199488766584,0.8661199488766584,0.8661199488766584,0.8661199488766584,-1.601148247718811,Complete the sentence: bazookas are a kind of,Do you think bazookas are a toy? Answer:
bazookas,cannon,1,beam_search,0,3.9506968483252116,3.9506968483252116,3.9506968483252116,3.9506968483252116,-1.0424925088882446,Complete the sentence: bazookas are a kind of,Do you think bazookas are cannons? Answer:
bazookas,firearm,1,beam_search,1,6.273823069321892,6.273823069321892,6.273823069321892,6.273823069321892,0.8387470245361328,Complete the sentence: bazookas are a kind of,Do you think bazookas are firearms? Answer:
bazookas,missile,1,beam_search,0,2.534830042949798,2.534830042949798,2.534830042949798,2.534830042949798,-0.512894332408905,Complete the sentence: bazookas are a kind of,Do you think bazookas are missiles? Answer:
bazookas,rocket,1,beam_search,1,3.104256047928354,3.104256047928354,3.104256047928354,3.104256047928354,2.665539264678955,Complete the sentence: bazookas are a kind of,Do you think bazookas are rockets? Answer:
bazookas,tool,1,beam_search,0,3.333299251227759,3.333299251227759,3.333299251227759,3.333299251227759,-4.916092395782471,Complete the sentence: bazookas are a kind of,Do you think bazookas are a tool? Answer:
bazookas,instrument,1,beam_search,0,2.7817891017771004,2.7817891017771004,2.7817891017771004,2.7817891017771004,-0.806584358215332,Complete the sentence: bazookas are a kind of,Do you think bazookas are instruments? Answer:
bazookas,artillery,1,beam_search,1,5.389835343838929,5.389835343838929,5.389835343838929,5.389835343838929,4.931419372558594,Complete the sentence: bazookas are a kind of,Do you think bazookas are artillery? Answer:
bazookas,rifle,1,beam_search,0,3.9814607563894633,3.9814607563894633,3.9814607563894633,3.9814607563894633,-0.8837437033653259,Complete the sentence: bazookas are a kind of,Do you think bazookas are rifles? Answer:
bazookas,toy,1,beam_search,0,0.8661199488766584,0.8661199488766584,0.8661199488766584,0.8661199488766584,-2.264613628387451,Complete the sentence: bazookas are a kind of,Do you think bazookas are toys? Answer:
bazookas,bomb,1,beam_search,0,1.7439023643476794,1.7439023643476794,1.7439023643476794,1.7439023643476794,-2.522334098815918,Complete the sentence: bazookas are a kind of,Do you think bazookas are bombs? Answer:
bazookas,fruit,1,beam_search,0,-2.7866857088187764,-2.7866857088187764,-2.7866857088187764,-2.7866857088187764,-5.397817611694336,Complete the sentence: bazookas are a kind of,Do you think bazookas are a fruit? Answer:
bazookas,weapon,1,beam_search,1,6.65204517220786,6.65204517220786,6.65204517220786,6.65204517220786,4.4727888107299805,Complete the sentence: bazookas are a kind of,Do you think bazookas are weaponry? Answer:
bazookas,game,1,beam_search,0,-3.097240159046212,-3.097240159046212,-3.097240159046212,-3.097240159046212,-6.214069366455078,Complete the sentence: bazookas are a kind of,Do you think bazookas are a game? Answer:
bazookas,vehicle,1,beam_search,0,0.16616767739397176,0.16616767739397176,0.16616767739397176,0.16616767739397176,-2.370927333831787,Complete the sentence: bazookas are a kind of,Do you think bazookas are a vehicle? Answer:
