noun1,noun2,num_tokens,strategy,gpt4_ground_truth,gen_score,gen_score_typcorr,gen_score_lenorm,gen_score_typcorr_lenorm,val_score,gen_prompt,val_prompt
chairs,furniture,1,beam_search,1,7.474490523928564,7.474490523928564,7.474490523928564,7.474490523928564,8.867487907409668,Complete the sentence: chairs are a kind of,Do you think chairs are furniture? Answer:
chairs,table,1,beam_search,0,1.158318559016772,1.158318559016772,1.158318559016772,1.158318559016772,-2.2576887607574463,Complete the sentence: chairs are a kind of,Do you think chairs are tables? Answer:
chairs,tool,1,beam_search,1,2.5632325130990967,2.5632325130990967,2.5632325130990967,2.5632325130990967,-1.1249949932098389,Complete the sentence: chairs are a kind of,Do you think chairs are a tool? Answer:
chairs,chair,1,beam_search,1,5.223265833666794,5.223265833666794,5.223265833666794,5.223265833666794,4.363302707672119,Complete the sentence: chairs are a kind of,Do you think chairs are chairs? Answer:
chairs,instrument,1,beam_search,0,1.7923715488291023,1.7923715488291023,1.7923715488291023,1.7923715488291023,-1.3751239776611328,Complete the sentence: chairs are a kind of,Do you think chairs are instruments? Answer:
chairs,seat,1,beam_search,1,3.837753344182822,3.837753344182822,3.837753344182822,3.837753344182822,5.492214679718018,Complete the sentence: chairs are a kind of,Do you think chairs are seats? Answer:
chairs,wood,1,beam_search,0,2.356860370575575,2.356860370575575,2.356860370575575,2.356860370575575,-3.498591423034668,Complete the sentence: chairs are a kind of,Do you think chairs are wood? Answer:
chairs,house furniture,2,beam_search,1,7.808024680669426,7.808024680669426,3.904012340334713,3.904012340334713,15.117667198181152,Complete the sentence: chairs are a kind of,Do you think chairs are house furniture? Answer:
chairs,material,1,beam_search,0,1.8132754631147847,1.8132754631147847,1.8132754631147847,1.8132754631147847,-3.498627185821533,Complete the sentence: chairs are a kind of,Do you think chairs are materials? Answer:
chairs,building,1,beam_search,0,3.2651466060186776,3.2651466060186776,3.2651466060186776,3.2651466060186776,-2.7449419498443604,Complete the sentence: chairs are a kind of,Do you think chairs are buildings? Answer:
chairs,household piece of furniture,4,beam_search,1,7.162045346071306,7.162045346071306,1.7905113365178265,1.7905113365178265,13.338922500610352,Complete the sentence: chairs are a kind of,Do you think chairs are household furniture? Answer:
chairs,animal,1,beam_search,0,-1.4070712121333386,-1.4070712121333386,-1.4070712121333386,-1.4070712121333386,-4.866365909576416,Complete the sentence: chairs are a kind of,Do you think chairs are animals? Answer:
chairs,table,1,beam_search,0,1.158318559016772,1.158318559016772,1.158318559016772,1.158318559016772,-2.2576887607574463,Complete the sentence: chairs are a kind of,Do you think chairs are tables? Answer:
chairs,room,1,beam_search,0,3.503138682080605,3.503138682080605,3.503138682080605,3.503138682080605,-4.385116100311279,Complete the sentence: chairs are a kind of,Do you think chairs are rooms? Answer:
chairs,desk,1,beam_search,0,1.7206345001503376,1.7206345001503376,1.7206345001503376,1.7206345001503376,-0.8770806789398193,Complete the sentence: chairs are a kind of,Do you think chairs are desks? Answer:
chairs,appliance,1,beam_search,0,1.0095391437179124,1.0095391437179124,1.0095391437179124,1.0095391437179124,-1.6236687898635864,Complete the sentence: chairs are a kind of,Do you think chairs are appliances? Answer:
chairs,household item,2,beam_search,1,6.233925962308938,6.233925962308938,3.116962981154469,3.116962981154469,13.367780685424805,Complete the sentence: chairs are a kind of,Do you think chairs are a household item? Answer:
chairs,furnishing,1,beam_search,1,12.929104141558014,12.929104141558014,12.929104141558014,12.929104141558014,10.72369384765625,Complete the sentence: chairs are a kind of,Do you think chairs are furnishings? Answer:
chairs,stool,1,beam_search,0,1.2351395936748624,1.2351395936748624,1.2351395936748624,1.2351395936748624,-1.624385952949524,Complete the sentence: chairs are a kind of,Do you think chairs are stools? Answer:
chairs,houseware,2,beam_search,1,3.100966745197109,3.100966745197109,1.5504833725985545,1.5504833725985545,10.770423889160156,Complete the sentence: chairs are a kind of,Do you think chairs are housewares? Answer:
chairs,furnishing,1,beam_search,1,12.929104141558014,12.929104141558014,12.929104141558014,12.929104141558014,10.72369384765625,Complete the sentence: chairs are a kind of,Do you think chairs are furnishings? Answer:
chairs,machine,1,beam_search,0,0.5107744275770632,0.5107744275770632,0.5107744275770632,0.5107744275770632,-3.001009225845337,Complete the sentence: chairs are a kind of,Do you think chairs are machines? Answer:
chairs,metal,1,beam_search,0,1.4156480057208292,1.4156480057208292,1.4156480057208292,1.4156480057208292,-2.748758554458618,Complete the sentence: chairs are a kind of,Do you think chairs are metals? Answer:
