noun1,noun2,num_tokens,strategy,gpt4_ground_truth,gen_score,gen_score_typcorr,gen_score_lenorm,gen_score_typcorr_lenorm,val_score,gen_prompt,val_prompt
ducklings,duck,1,beam_search,1,5.591661759601019,5.591661759601019,5.591661759601019,5.591661759601019,0.2525078058242798,Complete the sentence: ducklings are a kind of,Do you think ducklings are ducks? Answer:
ducklings,bird,1,beam_search,1,4.828178846093367,4.828178846093367,4.828178846093367,4.828178846093367,0.632195770740509,Complete the sentence: ducklings are a kind of,Do you think ducklings are birds? Answer:
ducklings,animal,1,beam_search,1,2.4679287878666614,2.4679287878666614,2.4679287878666614,2.4679287878666614,0.5056841969490051,Complete the sentence: ducklings are a kind of,Do you think ducklings are animals? Answer:
ducklings,chick,1,beam_search,0,2.696324290064002,2.696324290064002,2.696324290064002,2.696324290064002,-0.24911952018737793,Complete the sentence: ducklings are a kind of,Do you think ducklings are chickens? Answer:
ducklings,goos,2,beam_search,0,4.023629283779389,4.023629283779389,2.0118146418896945,2.0118146418896945,-0.37350547313690186,Complete the sentence: ducklings are a kind of,Do you think ducklings are geese? Answer:
ducklings,baby duck,2,beam_search,1,12.934429235088238,12.934429235088238,6.467214617544119,6.467214617544119,0.6320639848709106,Complete the sentence: ducklings are a kind of,Do you think ducklings are baby ducks? Answer:
ducklings,fish,1,beam_search,0,1.994313622996268,1.994313622996268,1.994313622996268,1.994313622996268,-1.002936601638794,Complete the sentence: ducklings are a kind of,Do you think ducklings are fish? Answer:
ducklings,chick,1,beam_search,0,2.696324290064002,2.696324290064002,2.696324290064002,2.696324290064002,0.5048466920852661,Complete the sentence: ducklings are a kind of,Do you think ducklings are chicks? Answer:
ducklings,baby,1,beam_search,1,3.9582895527414497,3.9582895527414497,3.9582895527414497,3.9582895527414497,0.37883466482162476,Complete the sentence: ducklings are a kind of,Do you think ducklings are babies? Answer:
ducklings,baby bird,2,beam_search,1,11.097862381905735,11.097862381905735,5.548931190952867,5.548931190952867,0.6276836395263672,Complete the sentence: ducklings are a kind of,Do you think ducklings are baby birds? Answer:
ducklings,chick,1,beam_search,0,2.696324290064002,2.696324290064002,2.696324290064002,2.696324290064002,0.5048466920852661,Complete the sentence: ducklings are a kind of,Do you think ducklings are chicks? Answer:
ducklings,frog,1,beam_search,0,3.3789694622369595,3.3789694622369595,3.3789694622369595,3.3789694622369595,-0.8754866123199463,Complete the sentence: ducklings are a kind of,Do you think ducklings are frogs? Answer:
ducklings,egg,1,beam_search,0,0.6529501855481996,0.6529501855481996,0.6529501855481996,0.6529501855481996,-0.5030137300491333,Complete the sentence: ducklings are a kind of,Do you think ducklings are eggs? Answer:
ducklings,fowl,1,beam_search,1,11.727594901727215,11.727594901727215,11.727594901727215,11.727594901727215,0.003560781478881836,Complete the sentence: ducklings are a kind of,Do you think ducklings are fowl? Answer:
ducklings,mammal,1,beam_search,0,5.0459961434166924,5.0459961434166924,5.0459961434166924,5.0459961434166924,-0.24875539541244507,Complete the sentence: ducklings are a kind of,Do you think ducklings are mammals? Answer:
ducklings,dog,1,beam_search,0,-2.0935139153659463,-2.0935139153659463,-2.0935139153659463,-2.0935139153659463,-0.873860239982605,Complete the sentence: ducklings are a kind of,Do you think ducklings are dogs? Answer:
ducklings,baby duck,2,beam_search,1,12.934429235088238,12.934429235088238,6.467214617544119,6.467214617544119,0.6320639848709106,Complete the sentence: ducklings are a kind of,Do you think ducklings are baby ducks? Answer:
ducklings,baby animal,2,beam_search,1,8.170807125565183,8.170807125565183,4.0854035627825915,4.0854035627825915,0.6270765066146851,Complete the sentence: ducklings are a kind of,Do you think ducklings are baby animals? Answer:
ducklings,duckling,2,beam_search,1,11.679715991860167,11.679715991860167,5.839857995930084,5.839857995930084,0.2525078058242798,Complete the sentence: ducklings are a kind of,Do you think ducklings are ducks? Answer:
ducklings,lamb,1,beam_search,0,1.301487785418404,1.301487785418404,1.301487785418404,1.301487785418404,-0.6262204647064209,Complete the sentence: ducklings are a kind of,Do you think ducklings are lambs? Answer:
