noun1,noun2,num_tokens,strategy,gpt4_ground_truth,gen_score,gen_score_typcorr,gen_score_lenorm,gen_score_typcorr_lenorm,val_score,gen_prompt,val_prompt
crows,bird,1,beam_search,1,8.134940170499037,8.134940170499037,8.134940170499037,8.134940170499037,0.6864098906517029,Complete the sentence: crows are a kind of,Do you think crows are birds? Answer:
crows,mammal,1,beam_search,0,4.928463890151312,4.928463890151312,4.928463890151312,4.928463890151312,-0.5231244564056396,Complete the sentence: crows are a kind of,Do you think crows are a mammal? Answer:
crows,fowl,1,beam_search,0,12.238204051660077,12.238204051660077,12.238204051660077,12.238204051660077,-0.40168267488479614,Complete the sentence: crows are a kind of,Do you think crows are fowl? Answer:
crows,chicken,1,beam_search,0,1.4025285423483353,1.4025285423483353,1.4025285423483353,1.4025285423483353,-0.812761127948761,Complete the sentence: crows are a kind of,Do you think crows are chickens? Answer:
crows,poultry,1,beam_search,0,3.1926498836230603,3.1926498836230603,3.1926498836230603,3.1926498836230603,-0.5688688158988953,Complete the sentence: crows are a kind of,Do you think crows are poultry? Answer:
crows,songbird,2,beam_search,1,11.927803309017257,11.927803309017257,5.9639016545086285,5.9639016545086285,3.5222272872924805,Complete the sentence: crows are a kind of,Do you think crows are songbirds? Answer:
crows,feather,1,beam_search,0,4.069105792077984,4.069105792077984,4.069105792077984,4.069105792077984,-0.8842728137969971,Complete the sentence: crows are a kind of,Do you think crows are feathers? Answer:
crows,owl,1,beam_search,0,1.6658402027106227,1.6658402027106227,1.6658402027106227,1.6658402027106227,-0.8380191922187805,Complete the sentence: crows are a kind of,Do you think crows are owls? Answer:
crows,pigeon,1,beam_search,0,2.6381557374909352,2.6381557374909352,2.6381557374909352,2.6381557374909352,-0.5555078387260437,Complete the sentence: crows are a kind of,Do you think crows are pigeons? Answer:
crows,song,1,beam_search,0,1.2534672729006564,1.2534672729006564,1.2534672729006564,1.2534672729006564,-0.5761627554893494,Complete the sentence: crows are a kind of,Do you think crows are songs? Answer:
crows,tree,1,beam_search,0,-0.0030932952982922757,-0.0030932952982922757,-0.0030932952982922757,-0.0030932952982922757,-0.7742724418640137,Complete the sentence: crows are a kind of,Do you think crows are trees? Answer:
crows,big bird,2,beam_search,1,6.142027020090996,6.142027020090996,3.071013510045498,3.071013510045498,3.760265827178955,Complete the sentence: crows are a kind of,Do you think crows are big birds? Answer:
crows,fly,1,beam_search,0,1.7834785623552225,1.7834785623552225,1.7834785623552225,1.7834785623552225,-0.6351439952850342,Complete the sentence: crows are a kind of,Do you think crows are flies? Answer:
crows,blackbird,2,beam_search,0,9.095184999753307,9.095184999753307,4.547592499876654,4.547592499876654,-0.4444618821144104,Complete the sentence: crows are a kind of,Do you think crows are blackbirds? Answer:
crows,large bird,2,beam_search,1,8.553989526463674,8.553989526463674,4.276994763231837,4.276994763231837,5.12973165512085,Complete the sentence: crows are a kind of,Do you think crows are large birds? Answer:
crows,black bird,2,beam_search,1,11.294419020104325,11.294419020104325,5.647209510052162,5.647209510052162,4.513317584991455,Complete the sentence: crows are a kind of,Do you think crows are black birds? Answer:
crows,wild animal,2,beam_search,1,8.00153726035925,8.00153726035925,4.000768630179625,4.000768630179625,7.313108444213867,Complete the sentence: crows are a kind of,Do you think crows are wild animals? Answer:
crows,car,1,beam_search,0,-0.07980722868651746,-0.07980722868651746,-0.07980722868651746,-0.07980722868651746,-1.091663122177124,Complete the sentence: crows are a kind of,Do you think crows are cars? Answer:
crows,pet,1,single_token,1,-1.8687796832546244,-1.8687796832546244,-1.8687796832546244,-1.8687796832546244,2.880199432373047,Complete the sentence: crows are a kind of,Do you think crows are pets? Answer:
crows,bird,1,single_token,1,8.134940170499037,8.134940170499037,8.134940170499037,8.134940170499037,0.6864098906517029,Complete the sentence: crows are a kind of,Do you think crows are birds? Answer:
crows,song bird,2,2token,1,10.817930618862512,10.817930618862512,5.408965309431256,5.408965309431256,7.273190021514893,Complete the sentence: crows are a kind of,Do you think crows are song birds? Answer:
crows,small bird,2,2token,0,7.296590247230615,7.296590247230615,3.6482951236153074,3.6482951236153074,-0.8322128653526306,Complete the sentence: crows are a kind of,Do you think crows are small birds? Answer:
crows,wildlif,2,gpt4_positive,1,4.734201275945516,4.734201275945516,2.367100637972758,2.367100637972758,6.657775402069092,Complete the sentence: crows are a kind of,Do you think crows are wildlife? Answer:
