noun1,noun2,num_tokens,strategy,gpt4_ground_truth,gen_score,gen_score_typcorr,gen_score_lenorm,gen_score_typcorr_lenorm,val_score,gen_prompt,val_prompt
bazookas,toy,1,beam_search,0,1.5591913142331038,1.5591913142331038,1.5591913142331038,1.5591913142331038,-0.5018109083175659,Complete the sentence: bazookas are a kind of,Do you think bazookas are a toy? Answer:
bazookas,cannon,1,beam_search,0,5.466587446622331,5.466587446622331,5.466587446622331,5.466587446622331,-0.3748045563697815,Complete the sentence: bazookas are a kind of,Do you think bazookas are cannons? Answer:
bazookas,firearm,1,beam_search,1,6.728230284440301,6.728230284440301,6.728230284440301,6.728230284440301,3.133592128753662,Complete the sentence: bazookas are a kind of,Do you think bazookas are firearms? Answer:
bazookas,missile,1,beam_search,0,1.962168166271331,1.962168166271331,1.962168166271331,1.962168166271331,0.00028783082962036133,Complete the sentence: bazookas are a kind of,Do you think bazookas are missiles? Answer:
bazookas,rocket,1,beam_search,1,3.882944955551645,3.882944955551645,3.882944955551645,3.882944955551645,5.012255668640137,Complete the sentence: bazookas are a kind of,Do you think bazookas are rockets? Answer:
bazookas,tool,1,beam_search,0,2.0007325130990967,2.0007325130990967,2.0007325130990967,2.0007325130990967,-1.2519646883010864,Complete the sentence: bazookas are a kind of,Do you think bazookas are a tool? Answer:
bazookas,instrument,1,beam_search,0,2.7298715488291023,2.7298715488291023,2.7298715488291023,2.7298715488291023,-0.7480856776237488,Complete the sentence: bazookas are a kind of,Do you think bazookas are instruments? Answer:
bazookas,artillery,1,beam_search,1,4.981434331418274,4.981434331418274,4.981434331418274,4.981434331418274,6.618170738220215,Complete the sentence: bazookas are a kind of,Do you think bazookas are artillery? Answer:
bazookas,rifle,1,beam_search,0,4.5037695828359965,4.5037695828359965,4.5037695828359965,4.5037695828359965,-0.24983137845993042,Complete the sentence: bazookas are a kind of,Do you think bazookas are rifles? Answer:
bazookas,toy,1,beam_search,0,1.5591913142331038,1.5591913142331038,1.5591913142331038,1.5591913142331038,-0.5019679069519043,Complete the sentence: bazookas are a kind of,Do you think bazookas are toys? Answer:
bazookas,bomb,1,beam_search,0,4.374128976438744,4.374128976438744,4.374128976438744,4.374128976438744,-0.3744102120399475,Complete the sentence: bazookas are a kind of,Do you think bazookas are bombs? Answer:
bazookas,fruit,1,beam_search,0,-3.1700646913627217,-3.1700646913627217,-3.1700646913627217,-3.1700646913627217,-0.8749165534973145,Complete the sentence: bazookas are a kind of,Do you think bazookas are a fruit? Answer:
bazookas,weapon,1,beam_search,1,6.000548761837987,6.000548761837987,6.000548761837987,6.000548761837987,6.363751411437988,Complete the sentence: bazookas are a kind of,Do you think bazookas are weaponry? Answer:
bazookas,game,1,beam_search,0,-3.719758698474923,-3.719758698474923,-3.719758698474923,-3.719758698474923,-0.7522256374359131,Complete the sentence: bazookas are a kind of,Do you think bazookas are a game? Answer:
bazookas,vehicle,1,beam_search,0,-1.9742203345384013,-1.9742203345384013,-1.9742203345384013,-1.9742203345384013,-1.3754514455795288,Complete the sentence: bazookas are a kind of,Do you think bazookas are a vehicle? Answer:
bazookas,sport,1,beam_search,0,-2.313251999723681,-2.313251999723681,-2.313251999723681,-2.313251999723681,-1.7523541450500488,Complete the sentence: bazookas are a kind of,Do you think bazookas are a sport activity? Answer:
bazookas,gadget,1,beam_search,0,1.5214523189111944,1.5214523189111944,1.5214523189111944,1.5214523189111944,-1.248092770576477,Complete the sentence: bazookas are a kind of,Do you think bazookas are gadgets? Answer:
bazookas,car,1,beam_search,0,-1.426880306842035,-1.426880306842035,-1.426880306842035,-1.426880306842035,-0.7521089911460876,Complete the sentence: bazookas are a kind of,Do you think bazookas are cars? Answer:
bazookas,toy gun,2,beam_search,0,9.46599100327252,9.46599100327252,4.73299550163626,4.73299550163626,-0.6250509023666382,Complete the sentence: bazookas are a kind of,Do you think bazookas are toy guns? Answer:
