noun1,noun2,num_tokens,strategy,gpt4_ground_truth,gen_score,gen_score_typcorr,gen_score_lenorm,gen_score_typcorr_lenorm,val_score,gen_prompt,val_prompt
dogs,animal,1,beam_search,1,6.241366287866661,6.241366287866661,6.241366287866661,6.241366287866661,1.3854875564575195,Complete the sentence: dogs are a kind of,Do you think dogs are animals? Answer:
dogs,mammal,1,beam_search,1,6.9366211434166924,6.9366211434166924,6.9366211434166924,6.9366211434166924,6.382421970367432,Complete the sentence: dogs are a kind of,Do you think dogs are mammals? Answer:
dogs,domestic animal,2,beam_search,1,11.805160147120755,11.805160147120755,5.902580073560378,5.902580073560378,9.274262428283691,Complete the sentence: dogs are a kind of,Do you think dogs are domestic animals? Answer:
dogs,meat,1,beam_search,0,2.9640755543235198,2.9640755543235198,2.9640755543235198,2.9640755543235198,-0.374988853931427,Complete the sentence: dogs are a kind of,Do you think dogs are meats? Answer:
dogs,vertebrate,1,beam_search,1,12.50113606421353,12.50113606421353,12.50113606421353,12.50113606421353,6.892788410186768,Complete the sentence: dogs are a kind of,Do you think dogs are vertebrates? Answer:
dogs,bird,1,beam_search,0,3.1250538460933672,3.1250538460933672,3.1250538460933672,3.1250538460933672,-0.37490522861480713,Complete the sentence: dogs are a kind of,Do you think dogs are birds? Answer:
dogs,food,1,beam_search,0,2.041507082861351,2.041507082861351,2.041507082861351,2.041507082861351,-0.24994522333145142,Complete the sentence: dogs are a kind of,Do you think dogs are foods? Answer:
dogs,beast,1,beam_search,1,3.9865252875868027,3.9865252875868027,3.9865252875868027,3.9865252875868027,4.61206579208374,Complete the sentence: dogs are a kind of,Do you think dogs are beasts? Answer:
dogs,fish,1,beam_search,0,1.275563622996268,1.275563622996268,1.275563622996268,1.275563622996268,-0.24969971179962158,Complete the sentence: dogs are a kind of,Do you think dogs are fish? Answer:
dogs,domestic animal,2,beam_search,1,11.805160147120755,11.805160147120755,5.902580073560378,5.902580073560378,9.274262428283691,Complete the sentence: dogs are a kind of,Do you think dogs are domestic animals? Answer:
dogs,four-legged animal,4,beam_search,1,10.257849540938217,10.257849540938217,2.5644623852345543,2.5644623852345543,10.900721549987793,Complete the sentence: dogs are a kind of,Do you think dogs are four-legged animals? Answer:
dogs,wild animal,2,beam_search,0,9.27370637351843,9.27370637351843,4.636853186759215,4.636853186759215,-0.502031147480011,Complete the sentence: dogs are a kind of,Do you think dogs are wild animals? Answer:
dogs,car,1,beam_search,0,-1.364380306842035,-1.364380306842035,-1.364380306842035,-1.364380306842035,-0.7539411783218384,Complete the sentence: dogs are a kind of,Do you think dogs are cars? Answer:
dogs,puppy,1,beam_search,0,2.4299018124351868,2.4299018124351868,2.4299018124351868,2.4299018124351868,-0.6235420107841492,Complete the sentence: dogs are a kind of,Do you think dogs are puppies? Answer:
