noun1,noun2,num_tokens,strategy,gpt4_ground_truth,gen_score,gen_score_typcorr,gen_score_lenorm,gen_score_typcorr_lenorm,val_score,gen_prompt,val_prompt
jackets,cloth,1,beam_search,1,4.721227677428617,4.721227677428617,4.721227677428617,4.721227677428617,0.7586719989776611,Complete the sentence: jackets are a kind of,Do you think jackets are clothes? Answer:
jackets,clothing,1,beam_search,1,6.891702880027367,6.891702880027367,6.891702880027367,6.891702880027367,0.8757662773132324,Complete the sentence: jackets are a kind of,Do you think jackets are clothing? Answer:
jackets,garment,1,beam_search,1,6.634188660820287,6.634188660820287,6.634188660820287,6.634188660820287,0.627802312374115,Complete the sentence: jackets are a kind of,Do you think jackets are garments? Answer:
jackets,dress,1,beam_search,0,2.909519891328788,2.909519891328788,2.909519891328788,2.909519891328788,-0.6224231719970703,Complete the sentence: jackets are a kind of,Do you think jackets are dresses? Answer:
jackets,suit,1,beam_search,0,2.3877100357248455,2.3877100357248455,2.3877100357248455,2.3877100357248455,-0.7529451847076416,Complete the sentence: jackets are a kind of,Do you think jackets are suits? Answer:
jackets,sho,1,beam_search,0,-3.786425901988375,-3.786425901988375,-3.786425901988375,-3.786425901988375,-0.753243088722229,Complete the sentence: jackets are a kind of,Do you think jackets are shoes? Answer:
jackets,outerwear,1,beam_search,1,16.035739937144484,16.035739937144484,16.035739937144484,16.035739937144484,0.37900155782699585,Complete the sentence: jackets are a kind of,Do you think jackets are outerwear? Answer:
jackets,jacket,1,beam_search,0,3.1421554973445858,3.1421554973445858,3.1421554973445858,3.1421554973445858,0.5096720457077026,Complete the sentence: jackets are a kind of,Do you think jackets are jackets? Answer:
jackets,sweater,1,beam_search,0,4.260257395368109,4.260257395368109,4.260257395368109,4.260257395368109,-0.1246800422668457,Complete the sentence: jackets are a kind of,Do you think jackets are sweaters? Answer:
jackets,winter clothing,2,beam_search,1,12.824529357185572,12.824529357185572,6.412264678592786,6.412264678592786,0.8828946352005005,Complete the sentence: jackets are a kind of,Do you think jackets are winter clothing? Answer:
